Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Weizman, Haim",CHEM 143A ,SP09,390,160,0.861,0.927,6.53,3.36,3.01
"Ternansky, Robert J.",CHEM 143B ,SP09,97,94,0.934,0.935,6.37,3.14,3.23
"Yang, Jerry",CHEM 156,SP09,39,28,0.9259999999999999,0.893,5.71,3.27,3.36
"Burkart, Michael D",CHEM 157,SP09,46,58,0.887,0.9229999999999999,5.07,3.35,3.05
"Prather, Kimberly A",CHEM 173,SP09,48,40,0.85,0.975,4.55,3.19,2.38
"Dickson, Andrew Gilmore",CHEM 174,SP09,38,25,0.72,0.84,3.75,3.1,2.87
"Tezcan, Faik",CHEM 6A ,SP09,251,142,0.851,0.9079999999999999,5.37,3.16,2.19
"Hoeger, Carl",CHEM 6B ,SP09,167,94,0.9229999999999999,0.9890000000000001,6.59,2.85,2.64
"Johnson, Christina A",CHEM 6B ,SP09,319,198,0.826,0.99,6.33,3.14,2.57
"Weinberger, Leor",CHEM 6B ,SP09,184,78,0.904,0.867,5.27,3.49,2.79
"Berniolles, Sandrine",CHEM 6BL,SP09,236,17,0.529,0.882,10.38,3.35,2.94
"Berniolles, Sandrine",CHEM 6BL,SP09,242,56,0.519,0.943,9.25,3.35,2.94
"Kubiak, Clifford Paul",CHEM 6C ,SP09,196,134,0.946,0.9620000000000001,4.96,3.25,2.87
"Brydges, Stacey",CHEM 6C ,SP09,145,96,0.915,0.851,6.31,3.36,2.86
"Ghosh, Partho",CHEM 6C ,SP09,291,100,0.838,0.768,5.16,3.09,2.49
"Johnson, Christina A",CHEM 6C ,SP09,346,245,0.867,0.988,6.47,3.37,2.85
"Hoeger, Carl",CHEM 6CH,SP09,64,55,0.945,1.0,4.61,3.66,3.37
"Feng, Da Fei",CHEM 100A ,WI09,65,62,0.78,0.8170000000000001,7.91,3.53,2.9
"Kim, Judy E.",CHEM 105A ,WI09,41,30,0.7240000000000001,0.966,9.12,3.3,2.76
"Crowley, Thomas E.",CHEM 108,WI09,28,15,0.7859999999999999,0.7859999999999999,8.23,3.57,3.45
"Crowley, Thomas E.",CHEM 108,WI09,30,24,0.9570000000000001,0.7829999999999999,6.92,3.38,3.45
"Crowley, Thomas E.",CHEM 112A ,WI09,28,15,0.7859999999999999,0.7859999999999999,8.23,3.57,3.45
"Crowley, Thomas E.",CHEM 112A ,WI09,30,24,0.9570000000000001,0.7829999999999999,6.92,3.38,3.45
"Opella, Stanley J",CHEM 114A ,WI09,89,49,0.9590000000000001,1.0,4.54,3.65,2.78
"Wang, Wei",CHEM 114B ,WI09,217,87,0.609,0.414,7.36,3.19,2.5
"Nakagawa, Terunaga",CHEM 12,WI09,164,34,0.588,0.47100000000000003,4.0,3.35,3.3
"Hendrickson, David N",CHEM 120B ,WI09,79,20,0.85,0.9,3.4,3.7,3.32
"Tauber, Michael",CHEM 127,WI09,156,125,0.7120000000000001,0.872,5.56,3.07,2.51
"Lindenberg, Katja",CHEM 132,WI09,103,61,0.542,0.695,7.25,3.0,2.51
"Yang, Jerry",CHEM 140A ,WI09,368,257,0.843,0.935,7.39,3.14,2.64
"Gianneschi, Nathan",CHEM 140A ,WI09,330,231,0.8440000000000001,0.868,7.6,3.0,2.58
"Burkart, Michael D",CHEM 140B ,WI09,308,258,0.79,0.94,7.01,3.28,2.8
"Theodorakis, Emmanouil",CHEM 140B ,WI09,273,140,0.7659999999999999,0.934,6.73,3.13,2.65
"Whitesell, James K.",CHEM 140B ,WI09,210,74,0.74,0.597,6.2,3.36,2.34
"Weizman, Haim",CHEM 140BH,WI09,41,38,1.0,0.9740000000000001,6.66,3.68,3.79
"Albizati, Kim F.",CHEM 140C ,WI09,259,134,0.917,1.0,6.16,3.38,2.68
"Ternansky, Robert J.",CHEM 143A ,WI09,359,268,0.7020000000000001,0.682,6.4,3.06,3.09
"Weizman, Haim",CHEM 143AH,WI09,40,22,0.818,0.909,9.41,3.48,3.21
"Ternansky, Robert J.",CHEM 143B ,WI09,74,72,0.7609999999999999,0.7909999999999999,7.34,2.97,3.14
"Pomeroy, Robert S.",CHEM 149B ,WI09,34,26,0.9229999999999999,0.9229999999999999,5.96,3.35,3.01
"Glazer, Edith C",CHEM 15,WI09,49,42,0.762,0.738,2.69,3.38,3.39
"Nicolaou, Kyriacos C",CHEM 151,WI09,97,57,1.0,1.0,3.55,3.79,3.43
"Pomeroy, Robert S.",CHEM 172,WI09,34,26,0.9229999999999999,0.9229999999999999,5.96,3.35,3.01
"Sinha, Amitabha",CHEM 6A ,WI09,312,103,0.763,0.586,6.34,2.95,2.53
"Hoeger, Carl",CHEM 6A ,WI09,325,238,0.893,0.9309999999999999,6.02,2.9,2.67
"Crowell, John E",CHEM 6B ,WI09,304,80,0.785,0.6709999999999999,7.18,3.09,2.53
"Kummel, Andrew C",CHEM 6B ,WI09,295,125,0.823,0.919,6.45,3.09,2.68
"Muller, Ulrich K.",CHEM 6B ,WI09,103,86,0.9,0.778,5.1,3.29,2.54
"brydges, stacey",CHEM 6B ,WI09,260,192,0.654,0.634,6.91,2.83,2.57
"Johnson, Christina A",CHEM 6B ,WI09,322,243,0.86,0.9790000000000001,6.81,3.22,2.76
"Weare, John H.",CHEM 6BH,WI09,88,60,0.534,0.5670000000000001,7.17,3.19,3.5
"Berniolles, Sandrine",CHEM 6BL,WI09,226,27,0.63,0.889,8.65,3.35,2.95
"Berniolles, Sandrine",CHEM 6BL,WI09,240,81,0.65,0.9,7.56,3.23,2.95
"Hoeger, Carl",CHEM 6C ,WI09,184,134,0.884,0.938,5.37,3.2,2.77
"Feng, Da Fei",CHEM 100A ,FA08,100,83,0.778,0.7879999999999999,8.74,3.36,3.19
"stuart, christina",CHEM 105A ,FA08,38,30,0.9309999999999999,0.966,7.95,3.26,2.88
"Crowley, Thomas E.",CHEM 108,FA08,26,16,0.813,0.875,6.75,3.6,3.39
"Jennings, Patricia A.",CHEM 108,FA08,26,16,0.846,1.0,6.88,3.6,3.39
"Crowley, Thomas E.",CHEM 11,FA08,169,75,0.736,0.493,2.36,3.51,3.31
"Pomeroy, Robert S.",CHEM 11,FA08,181,112,0.8270000000000001,0.9179999999999999,3.85,3.3,2.66
"Crowley, Thomas E.",CHEM 112A ,FA08,26,16,0.813,0.875,6.75,3.6,3.39
"Jennings, Patricia A.",CHEM 112A ,FA08,26,16,0.846,1.0,6.88,3.6,3.39
"Viadiu, Hector",CHEM 114A ,FA08,223,140,0.871,0.899,5.87,3.47,3.03
"Dorrestein, Pieter",CHEM 116,FA08,36,25,0.696,0.7829999999999999,5.22,3.6,3.28
"Komives, Elizabeth A",CHEM 116,FA08,36,22,0.636,0.8640000000000001,4.6,3.6,3.28
"Hendrickson, David N",CHEM 120A ,FA08,228,90,0.83,0.92,4.32,3.58,3.16
"Crowell, John E",CHEM 126,FA08,130,79,0.705,0.91,5.97,3.14,2.59
"Crowell, John E",CHEM 126,FA08,35,13,0.385,0.846,6.81,3.23,2.59
"Lindenberg, Katja",CHEM 131,FA08,120,50,0.551,0.7959999999999999,8.38,2.96,2.4
"Ternansky, Robert J.",CHEM 140A ,FA08,201,217,0.795,0.912,10.14,3.0,2.71
"Whitesell, James K.",CHEM 140A ,FA08,270,84,0.735,0.488,6.57,3.41,2.44
"Glazer, Edith C",CHEM 140A ,FA08,236,184,0.8009999999999999,0.823,8.7,2.98,2.49
"Albizati, Kim F.",CHEM 140A ,FA08,201,150,0.9129999999999999,0.993,5.86,3.37,2.72
"Kobayashi, Yoshihisa",CHEM 140B ,FA08,262,79,0.7659999999999999,0.40299999999999997,6.63,3.22,2.55
"Hermann, Thomas",CHEM 140C ,FA08,297,205,0.759,0.8220000000000001,6.28,3.25,2.68
"Weizman, Haim",CHEM 143A ,FA08,437,197,0.889,0.968,6.55,3.41,2.95
"Ternansky, Robert J.",CHEM 143C ,FA08,109,98,0.8759999999999999,0.907,7.41,3.25,3.29
"Prather, Kimberly A",CHEM 149A ,FA08,60,45,0.977,0.955,4.94,3.42,2.51
"Tor, Yitzhak",CHEM 154,FA08,36,40,0.925,0.95,6.05,3.37,3.53
"Prather, Kimberly A",CHEM 171,FA08,60,45,0.977,0.955,4.94,3.42,2.51
"Hoeger, Carl",CHEM 4,FA08,238,183,0.961,0.9890000000000001,5.76,2.98,2.89
"brydges, stacey",CHEM 6A ,FA08,323,247,0.8690000000000001,0.7659999999999999,6.97,2.84,2.49
"Czworkowski, John",CHEM 6A ,FA08,327,273,0.818,0.59,6.15,3.15,2.54
"Czworkowski, John",CHEM 6A ,FA08,298,221,0.755,0.618,6.27,3.08,2.54
"Johnson, Christina A",CHEM 6A ,FA08,336,214,0.9129999999999999,0.986,6.22,3.15,2.85
"brydges, stacey",CHEM 6A ,FA08,316,253,0.812,0.732,6.06,2.99,2.49
"Hoeger, Carl",CHEM 6AH,FA08,117,97,0.753,0.946,6.4,3.1,3.07
"Kim, Judy E.",CHEM 6B ,FA08,239,162,0.629,0.377,7.55,2.89,2.63
"Berniolles, Sandrine",CHEM 6BL,FA08,245,29,0.7240000000000001,0.862,9.19,3.29,2.99
"Berniolles, Sandrine",CHEM 6BL,FA08,248,86,0.598,0.866,10.59,3.18,2.99
"Johnson, Christina A",CHEM 6C ,FA08,340,293,0.909,0.986,5.66,3.23,2.86
"Trogler, William C",CHEM 6C ,FA08,120,41,0.8,0.85,4.55,3.13,2.82
"Feng, Da Fei",CHEM 100A ,SP08,85,72,0.7140000000000001,0.843,10.28,3.51,2.98
"Magde, Douglas",CHEM 105A ,SP08,56,34,0.7809999999999999,0.9690000000000001,9.11,3.29,3.0
"Crowley, Thomas E.",CHEM 109,SP08,29,19,0.889,0.833,8.61,3.33,3.38
"Crowley, Thomas E.",CHEM 109,SP08,24,19,0.737,0.368,8.94,2.79,3.38
"Crowley, Thomas E.",CHEM 112B ,SP08,29,19,0.889,0.833,8.61,3.33,3.38
"Crowley, Thomas E.",CHEM 112B ,SP08,24,19,0.737,0.368,8.94,2.79,3.38
"Hoffmann, Alexander",CHEM 114C ,SP08,180,44,0.86,0.953,5.64,3.38,2.72
"Dorrestein, Pieter",CHEM 116,SP08,53,29,0.929,0.821,6.71,3.39,3.1
"Komives, Elizabeth A",CHEM 116,SP08,53,33,0.875,1.0,6.44,3.39,3.1
"Tukey, Robert H",CHEM 118,SP08,108,72,0.9309999999999999,0.9309999999999999,5.53,3.34,3.09
"Cohen, Seth M",CHEM 124,SP08,39,34,0.6970000000000001,0.9390000000000001,5.62,3.03,2.81
"Tezcan, Faik",CHEM 124,SP08,39,34,0.6970000000000001,0.9390000000000001,5.62,3.03,2.81
"Cohen, Seth M",CHEM 125,SP08,39,34,0.6970000000000001,0.9390000000000001,5.62,3.03,2.81
"Tezcan, Faik",CHEM 125,SP08,39,34,0.6970000000000001,0.9390000000000001,5.62,3.03,2.81
"Joseph, Simpson",CHEM 13,SP08,173,87,0.835,0.9179999999999999,3.27,3.55,2.88
"Sinha, Amitabha",CHEM 133,SP08,70,42,0.7070000000000001,0.9,8.55,3.03,2.34
"Ternansky, Robert J.",CHEM 140A ,SP08,286,220,0.821,0.887,8.01,3.02,2.69
"Nefzi, Adel",CHEM 140B ,SP08,307,179,0.8140000000000001,0.938,6.01,3.08,2.5
"La Clair, James J.",CHEM 140B ,SP08,266,134,0.785,0.775,5.56,3.71,3.47
"Finn, Michael",CHEM 140C ,SP08,194,142,0.83,0.887,6.99,3.44,3.1
"Nefzi, Adel",CHEM 140C ,SP08,341,255,0.848,0.888,6.94,3.33,2.88
"Tor, Yitzhak",CHEM 140CH,SP08,34,30,0.9670000000000001,1.0,6.63,3.67,3.79
"Weizman, Haim",CHEM 143A ,SP08,384,163,0.904,0.955,6.3,3.41,3.01
"Ternansky, Robert J.",CHEM 143B ,SP08,97,80,0.893,0.932,5.77,3.18,3.27
"Burkart, Michael D",CHEM 157,SP08,23,28,0.857,0.893,4.29,3.42,3.43
"Russell, Lynn M.",CHEM 173,SP08,68,54,0.9259999999999999,0.9259999999999999,3.91,3.5,3.47
"Tezcan, Faik",CHEM 6A ,SP08,179,106,0.904,0.9520000000000001,4.9,3.14,2.3
"Hoeger, Carl",CHEM 6B ,SP08,316,217,0.8290000000000001,0.9570000000000001,6.08,3.08,2.82
"Dipasquale, Antonio",CHEM 6B ,SP08,263,183,0.866,0.871,4.77,3.14,2.78
"Berniolles, Sandrine",CHEM 6BL,SP08,224,61,0.55,0.95,9.45,3.42,2.95
"Berniolles, Sandrine",CHEM 6BL,SP08,241,56,0.635,0.9620000000000001,9.05,3.4,2.95
"Trogler, William C",CHEM 6C ,SP08,285,77,0.75,0.632,6.45,3.26,2.67
"Dipasquale, Antonio",CHEM 6C ,SP08,351,205,0.7659999999999999,0.725,4.68,3.17,2.8
"Hoeger, Carl",CHEM 6C ,SP08,329,187,0.857,0.951,5.84,3.23,3.01
"Cohen, Seth M",CHEM 6CH,SP08,119,100,0.97,0.98,4.72,3.56,2.8
"Feng, Da Fei",CHEM 100A ,WI08,70,66,0.597,0.71,10.02,3.31,3.2
"Tauber, Michael",CHEM 105A ,WI08,38,28,0.607,0.929,9.64,3.14,2.96
"Crowley, Thomas E.",CHEM 108,WI08,22,22,0.8,0.85,6.86,3.33,3.31
"Crowley, Thomas E.",CHEM 112A ,WI08,22,22,0.8,0.85,6.86,3.33,3.31
"Viadiu, Hector",CHEM 114A ,WI08,87,43,0.884,0.767,6.07,3.43,2.95
"Wang, Wei",CHEM 114B ,WI08,195,61,0.7829999999999999,0.5,6.7,3.36,2.49
"Nakagawa, Terunaga",CHEM 12,WI08,154,115,0.39799999999999996,0.321,3.92,2.99,2.78
"Rheingold, Arnold L",CHEM 120B ,WI08,48,35,0.7709999999999999,0.8440000000000001,5.7,3.03,3.28
"Magde, Douglas",CHEM 127,WI08,186,90,0.618,0.7979999999999999,6.43,3.26,2.89
"Lindenberg, Katja",CHEM 132,WI08,109,75,0.757,0.865,8.31,3.17,2.44
"Whitesell, James K.",CHEM 140A ,WI08,377,118,0.818,0.716,5.65,3.46,2.56
"Oconnor, Joseph M.",CHEM 140A ,WI08,360,199,0.892,0.985,6.23,3.25,2.52
"Nefzi, Adel",CHEM 140B ,WI08,338,294,0.825,0.953,6.82,3.2,2.6
"Oconnor, Joseph M.",CHEM 140B ,WI08,301,192,0.78,0.963,7.01,3.2,2.65
"Burkart, Michael D",CHEM 140B ,WI08,137,104,0.848,0.9490000000000001,6.44,3.44,2.89
"Weizman, Haim",CHEM 140BH,WI08,24,24,1.0,1.0,8.0,3.82,3.89
"Nefzi, Adel",CHEM 140C ,WI08,206,129,0.831,0.9520000000000001,7.04,3.18,2.47
"Ternansky, Robert J.",CHEM 143A ,WI08,309,235,0.782,0.8440000000000001,5.21,3.28,3.11
"Weizman, Haim",CHEM 143AH,WI08,40,25,0.76,1.0,10.34,3.46,3.44
"Ternansky, Robert J.",CHEM 143B ,WI08,100,100,0.838,0.919,5.55,3.16,3.22
"Pomeroy, Robert S.",CHEM 149B ,WI08,41,25,0.88,0.88,4.74,3.14,2.88
"Glazer, Edith C",CHEM 15,WI08,55,43,0.86,0.884,3.06,3.56,3.33
"Perrin, Charles L.",CHEM 156,WI08,21,18,0.611,0.778,5.21,3.0,2.97
"Tukey, Robert H",CHEM 166,WI08,24,22,1.0,1.0,5.05,3.91,3.71
"Pomeroy, Robert S.",CHEM 172,WI08,41,25,0.88,0.88,4.74,3.14,2.88
"Winn, Darby Lee",CHEM 6A ,WI08,316,183,0.85,0.8170000000000001,5.8,3.03,2.56
"Hoeger, Carl",CHEM 6A ,WI08,307,184,0.894,0.978,6.45,2.99,2.78
"Muller, Ulrich K.",CHEM 6B ,WI08,120,85,0.741,0.518,5.9,3.04,2.6
"Dipasquale, Antonio",CHEM 6B ,WI08,230,164,0.903,0.9420000000000001,5.22,3.07,2.74
"Crowell, John E",CHEM 6B ,WI08,339,229,0.8420000000000001,0.7859999999999999,6.11,3.12,2.77
"Crowell, John E",CHEM 6B ,WI08,336,229,0.794,0.775,5.95,3.06,2.77
"Kummel, Andrew C",CHEM 6B ,WI08,288,184,0.81,0.914,6.55,3.07,2.6
"Hoeger, Carl",CHEM 6BH,WI08,143,97,0.884,0.9570000000000001,6.27,3.44,3.18
"Berniolles, Sandrine",CHEM 6BL,WI08,179,38,0.611,0.919,9.85,3.34,2.99
"Berniolles, Sandrine",CHEM 6BL,WI08,223,65,0.6609999999999999,0.9520000000000001,8.25,3.42,2.99
"Dipasquale, Antonio",CHEM 6C ,WI08,276,153,0.8340000000000001,0.767,4.46,3.2,2.65
"Feng, Da Fei",CHEM 100A ,FA07,83,81,0.532,0.6579999999999999,11.28,3.23,3.13
"Kim, Judy E.",CHEM 105A ,FA07,36,27,0.846,0.9259999999999999,9.46,3.12,2.82
"Crowley, Thomas E.",CHEM 108,FA07,31,23,0.87,0.9129999999999999,5.89,3.55,3.5
"Dipasquale, Antonio",CHEM 11,FA07,102,61,0.934,0.951,3.58,3.43,3.34
"Donoghue, Daniel J.",CHEM 11,FA07,307,164,0.9620000000000001,0.9940000000000001,3.44,3.65,3.28
"Crowley, Thomas E.",CHEM 112A ,FA07,31,23,0.87,0.9129999999999999,5.89,3.55,3.5
"Ghosh, Gourisankar",CHEM 114A ,FA07,186,69,0.7759999999999999,0.254,6.0,3.31,2.66
"Hendrickson, David N",CHEM 120A ,FA07,183,72,0.9129999999999999,0.8859999999999999,5.24,3.7,3.24
"Crowell, John E",CHEM 126,FA07,201,89,0.6859999999999999,0.919,6.97,3.23,2.53
"Lindenberg, Katja",CHEM 131,FA07,125,80,0.763,0.821,9.13,3.01,2.48
"Yang, Jerry",CHEM 140A ,FA07,350,243,0.821,0.9009999999999999,7.33,3.23,2.66
"Ternansky, Robert J.",CHEM 140A ,FA07,245,160,0.897,0.9420000000000001,10.21,3.05,2.68
"Perrin, Charles L.",CHEM 140A ,FA07,322,242,0.863,0.953,7.19,3.33,2.51
"Hermann, Thomas",CHEM 140C ,FA07,249,177,0.863,0.8640000000000001,6.28,3.33,2.76
"Weizman, Haim",CHEM 143A ,FA07,387,174,0.848,0.958,6.88,3.35,2.98
"Ternansky, Robert J.",CHEM 143C ,FA07,104,74,0.945,0.9590000000000001,6.72,3.37,3.35
"Prather, Kimberly A",CHEM 149A ,FA07,67,28,1.0,1.0,4.14,3.61,2.28
"Theodorakis, Emmanouil",CHEM 152,FA07,21,24,0.7829999999999999,0.958,3.98,3.54,3.29
"Tor, Yitzhak",CHEM 154,FA07,34,49,0.958,1.0,5.81,3.32,3.6
"Prather, Kimberly A",CHEM 171,FA07,67,28,1.0,1.0,4.14,3.61,2.28
"Hoeger, Carl",CHEM 4,FA07,243,152,0.94,0.96,5.12,3.1,3.06
"Pomeroy, Robert S.",CHEM 6A ,FA07,330,170,0.833,0.83,6.17,2.8,2.37
"Czworkowski, John",CHEM 6A ,FA07,346,214,0.82,0.608,6.2,3.14,2.58
"Czworkowski, John",CHEM 6A ,FA07,334,111,0.733,0.57,6.77,2.93,2.58
"Johnson, Christina A",CHEM 6A ,FA07,352,248,0.946,0.996,6.49,3.3,3.0
"Pomeroy, Robert S.",CHEM 6A ,FA07,278,257,0.8740000000000001,0.7859999999999999,6.18,2.84,2.37
"Hoeger, Carl",CHEM 6AH,FA07,147,96,0.8420000000000001,0.9790000000000001,6.14,3.35,3.16
"Dipasquale, Antonio",CHEM 6B ,FA07,314,214,0.915,0.825,5.05,3.26,2.54
"Berniolles, Sandrine",CHEM 6BL,FA07,259,28,0.556,0.963,8.43,3.12,3.03
"Berniolles, Sandrine",CHEM 6BL,FA07,221,39,0.583,0.917,9.92,3.33,3.03
"Johnson, Christina A",CHEM 6C ,FA07,281,172,0.914,0.9690000000000001,5.56,3.28,3.0
"Winn, Darby Lee",CHEM 6C ,FA07,197,110,0.89,0.573,5.77,3.2,2.71
